"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat"
"4095","Sushi",0.765956243195474,0.583188273018171,1,28
"2147","Ig_3",0.773684147005604,0.468659466094857,2,62
"473","BTB",0.776067284129306,0.418715589022753,3,102
"228","ANF_receptor",0.788561539272902,0.447310261720504,2,62
"2363","LRR_8",0.811884817995746,0.411726292700421,2,70
"4080","Sugar_tr",0.812886330909715,0.507373705327418,1,42
"3215","Pkinase",0.821631511260168,0.282094912581205,8,243
"3957","SNF2_N",0.822589048721657,0.493232657679519,1,31
"371","BACK",0.823683034567745,0.392696302254311,2,80
"2495","Metallophos",0.829731029552318,0.478169392053161,1,44
"901","DDE_Tnp_4",0.840743051400941,0.457960200061318,1,47
"4339","TPR_8",0.842362112386441,0.362738241062837,2,75
"988","DnaJ",0.849678617941791,0.441443891741997,1,46
"2308","Lectin_C",0.860009150571829,0.422100148039219,1,42
"4335","TPR_2",0.870080758167098,0.401223464611571,1,47
"4702","zf-C2H2",0.877222813498254,0.385870695069173,1,52
"1421","EF-hand_6",0.880965093528454,0.377758892382493,1,54
"1542","F5_F8_type_C",0.908343301724609,0.316917400249751,1,45
"490","C2",0.92996078910222,0.196556682504017,2,93
"29","7tm_1",0.93367658502639,0.125135961623512,7,289
"2233","Kelch_1",0.935670565507943,0.24478359264424,1,67
"3034","PDZ",0.942435770853974,0.226518868513966,1,55
"30","7tm_2",0.950947833577018,0.200632222008828,1,66
"1434","EGF",0.965258388835877,0.15463149302478,1,68
"2187","Ion_trans",0.979584607041526,0.0724575659888554,2,118
"4636","WD40",0.989675315133546,0.0297780373506537,4,219
"3428","Ras",0.993533304193959,0.0398145905707061,1,128
"3723","RRM_1",0.994999832555843,0.0321236844408454,1,130
"994","DOCK_N",0.999999999915124,0.856131005208805,0,2
"1168","DUF3456",0.99999999991819,0.823007513422942,0,5
"4295","TNF",0.999999999919506,0.821828423774606,0,5
"4202","TGT",0.999999999922369,0.923611283745192,0,2
"1022","DSHCT",0.999999999924888,0.893510687267928,0,2
"3729","rRNA_proc-arch",0.999999999924888,0.893510687267928,0,2
"3823","SCP2",0.999999999924915,0.818931669995123,0,5
"3402","RabGGT_insert",0.999999999924928,0.925138853559433,0,2
"851","Cyclin_C_2",0.999999999925797,0.925059648493859,0,2
"2300","LCAT",0.999999999926838,0.923856671291205,0,2
"4112","Synapsin",0.99999999992694,0.925879097259683,0,2
"4113","Synapsin_C",0.99999999992694,0.925879097259683,0,2
"658","Chorein_N",0.999999999927304,0.701232637505743,0,5
"694","CLPTM1",0.999999999928136,0.922960834022923,0,2
"1723","FWWh",0.999999999928897,0.922993935262502,0,2
"2320","LIDHydrolase",0.999999999929346,0.924525020074948,0,2
"1641","FGGY_N",0.999999999929538,0.819066700434203,0,5
"3441","RBD-FIP",0.999999999929633,0.917354667400485,0,2
"1591","FAP206",0.999999999929962,0.888789077643269,0,2
"3477","Reticulon",0.999999999930355,0.92515409263105,0,2
"2354","Lon_C",0.999999999931024,0.913996629966618,0,2
"3484","RFX_DNA_binding",0.999999999931148,0.807066049058728,0,5
"1380","E1_DerP2_DerF2",0.999999999931442,0.827203299317327,0,5
"1878","Glyco_transf_49",0.999999999931898,0.92272489135807,0,2
"202","Amidohydro_2",0.999999999932097,0.924672021242512,0,2
"1683","FOLN",0.999999999932564,0.924077074880403,0,2
"59","AAA_34",0.999999999932681,0.877874574424467,0,2
"2005","Helicase_C_4",0.999999999932681,0.877874574424467,0,2
"3468","REPA_OB_2",0.999999999933031,0.923506227051122,0,2
"1906","GoLoco",0.999999999933111,0.916613502761896,0,2
"1806","GFO_IDH_MocA",0.999999999933136,0.821487574427981,0,5
"512","CAF1C_H4-bd",0.999999999934862,0.92358855689983,0,2
"91","Acatn",0.999999999934954,0.923744030529256,0,2
"2485","Membr_traf_MHD",0.999999999935662,0.877070860884804,0,2
"2381","LysM",0.999999999935859,0.816414487283041,0,5
"1014","Drf_GBD",0.999999999936049,0.762280572844007,0,5
"2482","Meis_PKNOX_N",0.999999999936281,0.92280770290086,0,2
"3131","PGK",0.99999999993721,0.926120799735776,0,2
"4544","USP8_dimer",0.999999999937416,0.902972600221937,0,2
"4453","UbiA",0.999999999937774,0.822229289459742,0,5
"2993","ParcG",0.999999999938094,0.925433206263509,0,2
"352","Autophagy_C",0.999999999938134,0.924749307452141,0,2
"353","Autophagy_N",0.999999999938134,0.924749307452141,0,2
"2412","Man-6-P_recep",0.999999999938304,0.925721985679694,0,2
"3464","Rep_fac_C",0.999999999938322,0.821341489398031,0,5
"1884","Glyco_transf_90",0.999999999938461,0.923793828287533,0,2
"1066","DUF1624",0.999999999938777,0.922814087020426,0,2
"1316","DUF5009",0.999999999938777,0.922814087020426,0,2
"144","ADP_PFK_GK",0.999999999938884,0.923449484086172,0,2
"2339","Lipocalin",0.999999999940518,0.817829644985609,0,5
"2088","HR1",0.999999999940736,0.893697893678313,0,2
"3409","Rad4",0.999999999941048,0.808172511650991,0,5
"4069","STPPase_N",0.999999999941123,0.924617633888763,0,2
"1875","Glyco_transf_4",0.999999999941278,0.823131824407533,0,5
"1987","HD",0.999999999941369,0.924722431152644,0,2
"1782","GCIP",0.999999999941458,0.925038264877233,0,2
"4147","TauE",0.999999999942054,0.92312248436067,0,2
"1505","ERM",0.999999999942203,0.923031416484388,0,2
"2056","HIT",0.999999999942252,0.826852193778531,0,5
"2111","Hus1",0.999999999942481,0.92530975362698,0,2
"3995","Spermine_synt_N",0.999999999942657,0.821322736417303,0,5
"58","AAA_33",0.999999999942832,0.786045583901219,0,5
"721","CoA_transf_3",0.999999999943018,0.923992074390654,0,2
"4343","TraB",0.99999999994323,0.923556909258851,0,2
"1615","Fer4",0.999999999943453,0.924434913062226,0,2
"2246","KIAA1430",0.999999999943481,0.925384995443477,0,2
"1392","EAF",0.999999999943542,0.924956089126294,0,2
"3796","SapB_2",0.999999999943549,0.923432874699031,0,2
"2204","Isochorismatase",0.999999999943561,0.925353994871425,0,2
"4084","Sulfatase_C",0.999999999943766,0.818634202253417,0,5
"2817","NPC1_N",0.999999999943887,0.897204546106814,0,2
"2022","Hexokinase_1",0.999999999943978,0.916156829963667,0,2
"2023","Hexokinase_2",0.999999999943978,0.916156829963667,0,2
"4417","TSP_3",0.999999999944004,0.728036714275929,0,5
"4418","TSP_C",0.999999999944004,0.728036714275929,0,5
"1019","DSBA",0.999999999944123,0.824073062894412,0,5
"4226","Thr_synth_N",0.999999999944272,0.922560067530776,0,2
"3142","PH_9",0.999999999944528,0.724002378399903,0,5
"2871","Nucleoside_tran",0.999999999944647,0.923679626829625,0,2
"3004","PAW",0.999999999945006,0.921960212078167,0,2
"3425","Rap_GAP",0.999999999945089,0.747615265562879,0,5
"2612","MOZ_SAS",0.999999999945181,0.811712459295827,0,5
"1525","Evr1_Alr",0.999999999945397,0.92490825964535,0,2
"3485","RFX1_trans_act",0.999999999945426,0.957031512274365,0,1
"2809","NOP5NT",0.999999999945502,0.923139794514348,0,2
"849","Cyclin",0.999999999945586,0.924141897876121,0,2
"4736","zf-CW",0.999999999945703,0.800128151401713,0,5
"4247","TIP49",0.999999999945859,0.92343446354686,0,2
"57","AAA_28",0.999999999946231,0.925055151249479,0,2
"4670","XTBD",0.99999999994639,0.925815977076845,0,2
"3559","Ribosomal_L3",0.999999999946503,0.923869569477626,0,2
"3315","Proho_convert",0.999999999946645,0.921791843151039,0,2
"1685","FoP_duplication",0.999999999946929,0.925294807399369,0,2
"4693","z-alpha",0.999999999946971,0.908165568345895,0,2
"219","ANAPC10",0.999999999947063,0.732673848045324,0,5
"1549","FAD_binding_1",0.99999999994713,0.814351321189275,0,5
"141","AdoHcyase",0.999999999947234,0.923465369924107,0,2
"142","AdoHcyase_NAD",0.999999999947234,0.923465369924107,0,2
"4150","TB2_DP1_HVA22",0.999999999947414,0.925567445441932,0,2
"367","B56",0.999999999947572,0.923110935260446,0,2
"298","Asn_synthase",0.999999999947662,0.920071874011782,0,2
"1775","GATase_7",0.999999999947662,0.920071874011782,0,2
"776","COX6B",0.999999999947759,0.927920112432812,0,2
"614","CENP-B_N",0.999999999947846,0.960585125291308,0,1
"4353","Transglut_core2",0.999999999947846,0.960585125291308,0,1
"4372","Trehalase",0.999999999947846,0.960585125291308,0,1
"3078","Peptidase_M19",0.99999999994787,0.923824838933053,0,2
"3295","Pribosyltran",0.999999999947881,0.822214197928425,0,5
"4097","SUZ",0.999999999947983,0.917790377680629,0,2
"4321","TPMT",0.999999999948023,0.824092922842266,0,5
"4655","Xan_ur_permease",0.99999999994813,0.818633152288568,0,5
"3502","Rhomboid",0.999999999948163,0.818648212628021,0,5
"691","CLP1_P",0.9999999999482,0.923322600731578,0,2
"2706","NAAA-beta",0.999999999948411,0.922190807444335,0,2
"3414","Rad60-SLD",0.999999999948433,0.926142110155423,0,2
"3482","RFC1",0.999999999948552,0.816838537020453,0,5
"4592","Voltage_CLC",0.999999999948651,0.806365026000222,0,5
"1146","DUF3228",0.999999999948781,0.923173955041412,0,2
"2521","Methyltrn_RNA_3",0.999999999948905,0.923918985934117,0,2
"553","Cauli_VI",0.999999999948963,0.920732315489536,0,2
"239","ANTH",0.999999999949114,0.914082372427894,0,2
"2068","HMMR_C",0.999999999949163,0.890195454398453,0,2
"1571","FAM221",0.999999999949172,0.924338190494559,0,2
"4385","tRNA_m1G_MT",0.999999999949247,0.923902715003043,0,2
"2094","hSac2",0.999999999949497,0.904634386821845,0,2
"1837","Glyco_hydro_1",0.9999999999497,0.923325151095804,0,2
"1856","Glyco_hydro_56",0.999999999949753,0.923248524610631,0,2
"1912","GpcrRhopsn4",0.999999999949866,0.923556239346053,0,2
"3346","PSP",0.999999999949883,0.917547144865211,0,2
"4738","zf-Di19",0.999999999950102,0.924934261889467,0,2
"2099","HSNSD",0.999999999950198,0.916404053848439,0,2
"1131","DUF2431",0.999999999950205,0.922719887197681,0,2
"3129","PGAP1",0.99999999995026,0.918685194690255,0,2
"3875","SF3A2",0.999999999950266,0.925839575729662,0,2
"179","Aldose_epim",0.999999999950277,0.924837735061078,0,2
"3732","RRP36",0.999999999950785,0.924674645313868,0,2
"1502","ERG4_ERG24",0.999999999950858,0.922984954855561,0,2
"1983","HbrB",0.999999999950922,0.923745838873369,0,2
"1381","E1_dh",0.999999999950953,0.808376570781962,0,5
"1113","DUF2181",0.999999999950955,0.925025693005905,0,2
"2309","Lectin_leg-like",0.99999999995099,0.923945060132235,0,2
"2842","NtCtMGAM_N",0.999999999951082,0.915170391058063,0,2
"4371","Trefoil",0.999999999951082,0.915170391058063,0,2
"1810","GH3",0.999999999951107,0.922918432766652,0,2
"2083","HOOK",0.999999999951392,0.88738609008952,0,2
"401","BcrAD_BadFG",0.999999999951406,0.925716760404343,0,2
"3541","Ribosomal_L2",0.999999999951513,0.92534554120651,0,2
"3542","Ribosomal_L2_C",0.999999999951513,0.92534554120651,0,2
"3240","PNK3P",0.999999999951537,0.924323589719146,0,2
"3117","PEX11",0.999999999951606,0.925665882205909,0,2
"2297","LBP_BPI_CETP",0.999999999951676,0.92445969687858,0,2
"2298","LBP_BPI_CETP_C",0.999999999951676,0.92445969687858,0,2
"3252","polyprenyl_synt",0.999999999951863,0.822038619912975,0,5
"2935","Oxidored-like",0.999999999951884,0.926059658460607,0,2
"1059","DUF1394",0.999999999951938,0.903488844276601,0,2
"229","Anillin",0.999999999951992,0.914051991111853,0,2
"1714","Fucokinase",0.99999999995205,0.794896797526734,0,5
"1208","DUF4074",0.999999999952119,0.925944971580683,0,2
"2287","Laminin_I",0.999999999952149,0.887280798316161,0,2
"2288","Laminin_II",0.999999999952149,0.887280798316161,0,2
"4105","SWIRM-assoc_1",0.99999999995226,0.90323873606493,0,2
"4106","SWIRM-assoc_2",0.99999999995226,0.90323873606493,0,2
"4107","SWIRM-assoc_3",0.99999999995226,0.90323873606493,0,2
"2366","LRRFIP",0.999999999952373,0.925658161273784,0,2
"2976","Palm_thioest",0.999999999952446,0.92495311524187,0,2
"1319","DUF525",0.999999999952522,0.924137196690326,0,2
"646","CHCH",0.999999999952588,0.828059190279517,0,5
"1524","EVE",0.999999999952698,0.925911504301252,0,2
"3894","SH3BP5",0.999999999953318,0.92307752696817,0,2
"2541","MIEAP",0.999999999953322,0.922523700407478,0,2
"3794","SapA",0.999999999953463,0.889817712888216,0,3
"4248","TIR",0.999999999953541,0.923144869517236,0,2
"4599","Vps23_core",0.999999999953573,0.924699174217542,0,2
"2994","PARG_cat",0.999999999953698,0.913659526708138,0,2
"2970","PAE",0.999999999953846,0.816077250654497,0,5
"2133","ICL",0.999999999953887,0.923674906729094,0,2
"4600","Vps26",0.999999999953961,0.924455474069331,0,2
"4267","TMEM189_B_dmain",0.999999999953975,0.926118001717417,0,2
"3443","RBP_receptor",0.999999999954164,0.893501463174428,0,2
"2528","MGAT2",0.999999999954325,0.923777842030689,0,2
"3422","RAI16-like",0.999999999954442,0.918034406540305,0,2
"1922","Granulin",0.999999999954456,0.892413192749582,0,2
"517","Calsequestrin",0.999999999954468,0.925787245098155,0,2
"183","Alg6_Alg8",0.999999999954534,0.923388898737197,0,2
"588","CDC24_OB3",0.999999999954652,0.923584901050787,0,2
"2206","Ist1",0.999999999954655,0.925670563086233,0,2
"1518","ETF",0.999999999954663,0.924625583232792,0,2
"4064","Sterol-sensing",0.999999999954721,0.768552625180635,0,5
"1722","Furin-like_2",0.999999999954744,0.892127541800451,0,2
"1386","E2F_CC-MB",0.999999999955149,0.924106641557939,0,2
"2927","OST3_OST6",0.999999999955193,0.925768978111407,0,2
"505","Cadherin-like",0.999999999955195,0.897325519390476,0,2
"2841","NT-C2",0.999999999955308,0.899123861338693,0,2
"2152","IIGP",0.999999999955445,0.923907295164405,0,2
"3030","PDDEXK_1",0.999999999955445,0.923907295164405,0,2
"2036","HhH-GPD",0.999999999955455,0.821511659733708,0,5
"3137","PH_12",0.999999999955491,0.812324537512556,0,5
"895","DcpS_C",0.999999999955546,0.925792503224831,0,2
"3921","SKI",0.999999999955638,0.923850417134979,0,2
"1515","Esterase",0.999999999955703,0.922471030129751,0,2
"1173","DUF3504",0.999999999955734,0.924674435075726,0,2
"4174","TF_Otx",0.999999999955911,0.824828662802398,0,5
"4129","TAF",0.99999999995597,0.922840866231684,0,2
"4131","TAF6_C",0.99999999995597,0.922840866231684,0,2
"1343","DUF836",0.999999999956006,0.925497437125429,0,2
"1887","Glycohydro_20b2",0.999999999956054,0.923134212652683,0,2
"248","Apc13p",0.999999999956094,0.926366920352981,0,2
"2873","Nudc_N",0.999999999956154,0.924402646499027,0,2
"633","Ceramidase",0.99999999995616,0.925157217587286,0,2
"1497","eRF1_1",0.999999999956287,0.923846160328423,0,2
"1498","eRF1_2",0.999999999956287,0.923846160328423,0,2
"1499","eRF1_3",0.999999999956287,0.923846160328423,0,2
"2974","Paf67",0.999999999956307,0.923232585846931,0,2
"917","DER1",0.999999999956579,0.92553552408806,0,2
"395","BCDHK_Adom3",0.999999999956654,0.923813110071203,0,2
"630","Cep57_CLD",0.999999999956708,0.923480345877271,0,2
"631","Cep57_MT_bd",0.999999999956708,0.923480345877271,0,2
"2669","MutS_I",0.999999999956873,0.784417710404028,0,5
"3317","Prokineticin",0.999999999956938,0.926066683086297,0,2
"3177","PI31_Prot_N",0.999999999956944,0.924096984053876,0,2
"3787","SAND",0.99999999995696,0.922123210826322,0,2
"1214","DUF4201",0.999999999956979,0.923468755000572,0,2
"1007","Dpy-30",0.999999999956984,0.823140128977147,0,5
"4318","TPH",0.999999999957016,0.818902307251552,0,5
"4133","TAFH",0.999999999957085,0.920704859744193,0,2
"2172","Inp1",0.99999999995712,0.923085304011376,0,2
"3864","Senescence",0.99999999995712,0.923085304011376,0,2
"960","Dmrt1",0.999999999957221,0.923885317099347,0,2
"4325","TPPII",0.999999999957287,0.8070461963108,0,5
"3027","PDCD2_C",0.999999999957358,0.923882310474446,0,2
"4220","Thioredoxin_7",0.999999999957424,0.92454619070116,0,2
"1755","Gal_mutarotas_2",0.99999999995751,0.799798286238073,0,5
"1848","Glyco_hydro_31",0.99999999995751,0.799798286238073,0,5
"2527","Mg_trans_NIPA",0.999999999957526,0.924132856095484,0,2
"3814","SBP56",0.999999999957612,0.92333602830603,0,2
"3520","Ribosom_S12_S23",0.99999999995791,0.926063806196996,0,2
"2657","MTHFR",0.999999999958337,0.922626622473533,0,2
"1400","Ebp2",0.999999999958361,0.924585572582443,0,2
"4598","Vps16_N",0.999999999958464,0.923920500239471,0,2
"2732","NAPRTase",0.999999999958756,0.923266186896536,0,2
"1663","FLYWCH",0.999999999958848,0.924171826921495,0,2
"4496","UPF0020",0.99999999995897,0.923506109731481,0,2
"1664","FMN_dh",0.999999999958985,0.924295618372895,0,2
"3229","Plectin",0.999999999959126,0.856175459241577,0,2
"2711","NAD_binding_11",0.999999999959409,0.92449308239975,0,2
"3398","Rab5-bind",0.999999999959453,0.918116724713628,0,2
"3400","Rabaptin",0.999999999959453,0.918116724713628,0,2
"4336","TPR_4",0.999999999959507,0.922115540455099,0,2
"3627","Rieske",0.999999999959628,0.823004125762197,0,5
"3342","PseudoU_synth_1",0.999999999959651,0.923497723807254,0,2
"2055","Histone_H2A_C",0.999999999959687,0.890954088747178,0,3
"2491","Met_10",0.999999999959764,0.92337743963695,0,2
"3063","Peptidase_C54",0.99999999995986,0.923981514248403,0,2
"1375","DZF",0.999999999959921,0.91416894998148,0,2
"2782","NIT",0.999999999960071,0.922894005613113,0,2
"833","Cullin_Nedd8",0.9999999999601,0.811192602763378,0,5
"3509","Ribonuc_L-PSP",0.999999999960323,0.924498533467808,0,2
"896","DCX",0.99999999996035,0.903810035122903,0,2
"2027","HGTP_anticodon",0.999999999960584,0.796062123213823,0,5
"140","ADK_lid",0.999999999960668,0.925814944404019,0,2
"2293","LANC_like",0.999999999960676,0.923779462117518,0,2
"1593","Far-17a_AIG1",0.999999999960684,0.925771002394472,0,2
"3928","SLC12",0.999999999960709,0.785765293655075,0,5
"3652","RNA_pol_A_bac",0.999999999960716,0.92484485662509,0,2
"3654","RNA_pol_L",0.999999999960716,0.92484485662509,0,2
"1707","FSIP1",0.999999999960866,0.960710059678979,0,1
"2866","Nucleoporin_FG2",0.999999999960866,0.960710059678979,0,1
"1341","DUF814",0.999999999960885,0.911392824189828,0,2
"2814","NOT2_3_5",0.999999999960953,0.91989890651255,0,2
"907","DDT",0.999999999960966,0.855566458999673,0,2
"4650","WSD",0.999999999960966,0.855566458999673,0,2
"3795","SapB_1",0.999999999960986,0.923409509582533,0,2
"3573","Ribosomal_L4",0.999999999961064,0.924686567423066,0,2
"1179","DUF3535",0.999999999961171,0.906886678142892,0,2
"1992","HDNR",0.99999999996126,0.926135442323901,0,2
"2316","Leuk-A4-hydro_C",0.999999999961264,0.888819034830755,0,2
"2292","LAMTOR5",0.999999999961266,0.927858015617372,0,2
"1367","Dynamin_M",0.999999999961311,0.919946234452457,0,2
"1799","GED",0.999999999961311,0.919946234452457,0,2
"719","CoA_binding",0.999999999961522,0.911895984931245,0,2
"2519","Methyltransf_FA",0.999999999961527,0.923502634385645,0,2
"4383","tRNA_int_endo",0.999999999961541,0.923838566797355,0,2
"3812","SBF2",0.999999999961548,0.889892623406068,0,2
"480","Bud13",0.999999999961568,0.960859562512131,0,1
"2191","iPGM_N",0.999999999961568,0.960859562512131,0,1
"2493","Metalloenzyme",0.999999999961568,0.960859562512131,0,1
"2518","Methyltransf_8",0.999999999961568,0.960859562512131,0,1
"2676","Myb_DNA-bind_2",0.999999999961568,0.960859562512131,0,1
"3426","Rap1_C",0.999999999961568,0.960859562512131,0,1
"2077","HNOB",0.999999999961642,0.815951224719213,0,5
"3037","Pecanex_C",0.999999999961743,0.871293959294206,0,2
"1626","FERM_f0",0.999999999961883,0.856216921552756,0,2
"1819","GKAP",0.999999999961911,0.910552290379949,0,2
"2925","OSR1_C",0.999999999961967,0.890787654935143,0,2
"516","Calreticulin",0.999999999962088,0.923330061605968,0,2
"283","ARL2_Bind_BART",0.999999999962118,0.925048368258761,0,2
"1996","HEAT_EZ",0.999999999962141,0.778294843830022,0,5
"3882","SGL",0.99999999996222,0.923578262763492,0,2
"4400","tRNA-synt_2d",0.999999999962358,0.923509017831476,0,2
"1729","FYRC",0.99999999996239,0.888096226237723,0,2
"1730","FYRN",0.99999999996239,0.888096226237723,0,2
"1355","DUF924",0.999999999962409,0.925941184633785,0,2
"3618","Ribosomal_S9",0.999999999962417,0.92511839803454,0,2
"4668","XRCC1_N",0.999999999962473,0.922632492006222,0,2
"4227","THUMP",0.999999999962501,0.924059022737089,0,2
"699","CMAS",0.999999999962731,0.923963681062136,0,2
"934","DHQ_synthase",0.999999999962746,0.922780716524459,0,2
"1600","Fcf1",0.999999999962878,0.926232349497816,0,2
